Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25
,Misc,,,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,5,Rich Diana,136,RB,1982,0,0,0,1,9,0,0,0,0,0,8,31,0,2,21,0,,,Yale
1982,6,Tom Tutson,161,DB,1983,0,0,0,0,10,0,0,0,0,0,,,0,,,0,,,South Carolina St.
1982,6,Ron Hester,164,LB,1982,0,0,0,2,9,0,0,0,0,0,,,0,,,0,,1.0,Florida St.
1982,7,Dan Johnson,170,TE,1987,0,0,2,10,66,0,0,0,0,0,,,0,94,1012,16,,,Iowa St.
1982,7,Larry Cowan,192,RB,1982,0,0,0,0,8,0,0,0,0,0,1,3,0,,,0,,,Jackson St.
1982,8,Tate Randle,220,DB,1987,0,0,0,13,69,0,0,0,0,0,,,0,,,0,7,,Texas Tech
1982,9,Steve Clark,239,G,1985,0,0,0,6,41,0,0,0,0,0,,,0,,,0,,,Utah
1982,9,Mack Boatner,248,RB,1986,0,0,0,0,7,0,0,0,0,0,,,0,,,0,,,Southeastern Louisiana
1982,10,Robin Fisher,271,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
1982,10,Wayne Jones,276,G,1987,0,0,0,1,6,0,0,0,0,0,,,0,,,0,,,Utah
1982,11,Gary Crum,303,T,,0,0,0,,,,,,,,,,,,,,,,Wyoming
1982,12,Mike Rodrigue,331,WR,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,David Overstreet,13,RB,1983,0,0,0,4,14,0,0,0,0,0,85,392,1,8,55,2,,,Oklahoma
1981,2,Andra Franklin,56,RB,1984,0,1,3,18,42,0,0,0,0,0,622,2232,22,6,15,1,,,Nebraska
1981,4,Sam Greene,84,WR,,0,0,0,,,,,,,,,,,,,,,,UNLV
1981,4,Brad Wright,96,QB,,0,0,0,,,,,,,,,,,,,,,,New Mexico
1981,5,Ken Poole,126,DE,1981,0,0,0,1,16,0,0,0,0,0,,,0,,,0,,,La-Monroe
1981,5,Tommy Vigorito,138,RB,1985,0,0,0,11,35,0,0,0,0,0,54,215,2,59,439,2,,,Virginia
1981,6,Mack Moore,152,DE,1986,0,0,0,2,26,0,0,0,0,0,,,0,,,0,,6.5,Texas A&M
1981,6,Fulton Walker,154,DB,1986,0,0,0,5,81,0,0,0,0,0,,,0,,,0,5,,West Virginia
1981,7,Mike Daum,179,T,,0,0,0,,,,,,,,,,,,,,,,Cal Poly-San Luis Obispo
1981,8,William Judson,208,DB,1989,0,0,7,37,115,0,0,0,0,0,,,0,,,0,24,,South Carolina St.
1981,9,John Noonan,235,WR,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1981,10,Steve Folsom,261,TE,1990,0,0,1,3,45,0,0,0,0,0,,,0,37,349,4,,,Utah
1981,11,Jim Jensen,291,WR,1992,0,0,0,20,164,4,7,102,2,0,26,142,0,229,2171,19,,,Boston Univ.
1981,12,John Alford,318,DT,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,1,Don McNeal,21,DB,1989,0,0,4,30,110,0,0,0,0,0,,,0,,,0,18,,Alabama
1980,2,Dwight Stephenson HOF,48,C,1987,4,5,6,80,114,0,0,0,0,0,,,0,,,0,,,Alabama
1980,3,Bill Barnett,75,DE,1985,0,0,0,12,77,0,0,0,0,0,,,0,,,0,,2.5,Nebraska
1980,4,Elmer Bailey,100,WR,1982,0,0,0,1,31,0,0,0,0,0,,,0,4,105,0,,,Minnesota
1980,6,Eugene Byrd,158,WR,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1980,7,Joe Rose,185,TE,1987,0,0,0,15,83,0,0,0,0,0,,,0,112,1493,13,,,California
1980,8,Jeff Allen,212,DB,1982,0,0,1,6,25,0,0,0,0,0,,,0,,,0,1,,UC Davis
1980,8,David Woodley,214,QB,1985,0,0,3,34,58,687,1300,8558,48,63,201,856,11,2,21,1,,,LSU
1980,9,Mark Goodspeed,239,T,1980,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Nebraska
1980,10,Doug Lantz,271,C,,0,0,0,,,,,,,,,,,,,,,,Miami (OH)
1980,10,Ben Long,272,LB,,0,0,0,,,,,,,,,,,,,,,,South Dakota
1980,11,Phil Driscoll,279,DE,,0,0,0,,,,,,,,,,,,,,,,Minnesota St.
1980,12,Chuck Stone,325,G,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,1,Jon Giesler,24,T,1988,0,0,9,52,126,0,0,0,0,0,,,0,,,0,,,Michigan
1979,2,Jeff Toews,53,G,1985,0,0,0,14,71,0,0,0,0,0,,,0,,,0,,,Washington
1979,3,Tony Nathan,61,RB,1987,1,0,5,60,123,4,8,61,1,0,732,3543,16,383,3592,16,,,Alabama
1979,3,Mel Land,63,LB,1980,0,0,0,4,19,0,0,0,0,0,,,0,,,0,,,Michigan St.
1979,3,Ronnie Lee,65,T,1992,0,0,8,43,186,0,0,0,0,0,,,0,25,167,3,,,Baylor
1979,4,Steve Howell,107,FB,1981,0,0,1,2,42,0,0,0,0,0,68,235,1,10,70,0,,,Baylor
1979,5,Don Bessillieu,134,DB,1985,0,0,1,14,59,0,0,0,0,0,,,0,,,0,5,2.0,Georgia Tech
1979,6,Steve Lindquist,162,G,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1979,7,Uwe von Schamann,189,K,1984,0,0,0,17,89,0,0,0,0,0,,,0,,,0,,,Oklahoma
1979,8,Jeff Groth,206,WR,1985,0,0,4,20,94,0,0,0,0,0,4,43,0,152,2126,5,,,Bowling Green
1979,8,Glenn Blackwood,215,DB,1987,0,0,8,50,118,0,0,0,0,0,,,0,,,0,29,4.0,Texas
1979,9,Jeff Weston,244,T,1982,0,0,0,9,37,0,0,0,0,0,,,0,,,0,,,Notre Dame
1979,10,Jerome Stanton,258,DB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1979,10,Mike Kozlowski,272,DB,1986,0,0,0,12,91,0,0,0,0,0,,,0,,,0,8,2.0,Colorado
1979,11,Mike Blanton,299,DE,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1979,12,Larry Fortner,327,QB,,0,0,0,,,,,,,,,,,,,,,,Miami (OH)
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,2,Guy Benjamin,51,QB,1983,0,0,0,1,19,39,68,439,3,3,3,0,0,,,0,,,Stanford
1978,3,Lyman Smith,64,DT,1978,0,0,0,3,11,0,0,0,0,0,,,0,,,0,,,Duke
1978,3,Jimmy Cefalo,81,WR,1984,0,0,1,21,90,0,0,0,0,0,,,0,93,1739,13,,,Penn St.
1978,4,Gerald Small,93,DB,1984,0,0,5,38,104,0,0,0,0,0,,,0,,,0,24,,San Jose St.
1978,4,Eric Laakso,106,T,1984,0,0,4,34,86,0,0,0,0,0,,,0,,,0,,,Tulane
1978,5,Ted Burgmeier,111,DB,1978,0,0,0,2,8,0,0,0,0,0,,,0,,,0,,,Notre Dame
1978,6,Doug Betters,163,DE,1987,1,1,7,61,146,0,0,0,0,0,,,0,,,0,,64.5,Nevada
1978,7,Karl Baldischwiler,178,T,1986,0,0,7,40,118,0,0,0,0,0,,,0,,,0,,,Oklahoma
1978,7,Lloyd Henry,190,WR,,0,0,0,,,,,,,,,,,,,,,,Truman St.
1978,8,Sean Clancy,217,LB,1979,0,0,0,6,26,0,0,0,0,0,,,0,,,0,,,Amherst
1978,9,Bruce Hardy,247,TE,1989,0,0,6,22,151,0,1,0,0,0,1,2,0,256,2455,25,,,Arizona St.
1978,10,Mark Dennard,274,C,1985,0,0,4,28,91,0,0,0,0,0,,,0,,,0,,,Texas A&M
1978,12,Mike Moore,331,RB,,0,0,0,,,,,,,,,,,,,,,,Middle Tenn. St.
1978,12,Bill Kenney,333,QB,1988,0,1,7,50,106,1330,2430,17277,105,86,123,191,5,2,0,0,,,Northern Colorado
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,A.J. Duhe,13,LB,1984,0,1,7,48,108,0,0,0,0,0,,,0,,,0,3,38.5,LSU
1977,2,Bob Baumhower,40,NT,1986,1,5,9,85,130,0,0,0,0,0,,,0,,,0,1,39.5,Alabama
1977,3,Mike Watson,71,T,,0,0,0,,,,,,,,,,,,,,,,Miami (OH)
1977,5,Mike Michel,113,P,1978,0,0,0,2,23,0,0,0,0,0,2,-2,0,,,0,,,Stanford
1977,5,Leroy Harris,123,RB,1982,0,0,3,22,63,0,0,0,0,0,442,1813,13,72,571,1,,,Arkansas St.
1977,7,Bruce Herron,180,LB,1982,0,0,0,8,71,0,0,0,0,0,,,0,,,0,,3.0,New Mexico
1977,8,Horace Perkins,207,DB,1979,0,0,0,4,16,0,0,0,0,0,,,0,,,0,,,Colorado
1977,9,Robert Turner,237,RB,1978,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Oklahoma St.
1977,10,Mark Carter,264,T,,0,0,0,,,,,,,,,,,,,,,,Eastern Michigan
1977,11,John Alexander,291,DE,1978,0,0,0,5,12,0,0,0,0,0,,,0,,,0,,,Rutgers
1977,12,Terry Anderson,321,WR,1980,0,0,0,0,29,0,0,0,0,0,1,11,0,1,56,0,,,Bethune-Cookman
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,1,Larry Gordon,17,LB,1982,0,0,7,48,100,0,0,0,0,0,,,0,,,0,8,17.0,Arizona St.
1976,1,Kim Bokamper,19,DE,1985,0,1,8,50,127,0,0,0,0,0,,,0,,,0,6,40.0,San Jose St.
1976,2,Loaird McCreary,49,TE,1979,0,0,0,1,55,0,0,0,0,0,,,0,8,95,3,,,Tennessee St.
1976,3,Duriel Harris,80,WR,1985,0,0,5,53,127,0,0,0,0,0,3,33,0,302,5055,20,,,New Mexico St.
1976,4,Melvin Mitchell,98,G,1980,0,0,0,10,34,0,0,0,0,0,,,0,,,0,,,Tennessee St.
1976,6,Gary Davis,174,RB,1981,0,0,0,23,80,0,0,0,0,0,324,1410,7,83,671,1,,,Cal Poly-San Luis Obispo
1976,7,Joe Ingersoll,185,G,,0,0,0,,,,,,,,,,,,,,,,UNLV
1976,7,John Owens,200,DE,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1976,8,Bob Simpson,230,DE,1978,0,0,0,2,5,0,0,0,0,0,,,0,,,0,,1.0,Colorado
1976,9,Norris Thomas,257,DB,1984,0,0,5,32,112,0,0,0,0,0,,,0,,,0,9,1.0,Southern Miss
1976,10,Gary Fencik,281,DB,1987,1,2,10,78,164,0,0,0,0,0,,,0,,,0,38,4.0,Yale
1976,10,Don Testerman,282,RB,1980,0,0,2,15,49,0,0,0,0,0,230,865,2,73,594,5,,,Clemson
1976,11,Dexter Pride,312,RB,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1976,12,Randy Young,338,T,1976,0,0,0,2,9,0,0,0,0,0,,,0,,,0,,,Iowa St.
1976,12,Darryl Brandford,341,DT,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1976,13,Bernie Head,366,C,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1976,14,Bob Gissler,396,LB,,0,0,0,,,,,,,,,,,,,,,,South Dakota St.
1976,15,Ron Holmes,423,RB,,0,0,0,,,,,,,,,,,,,,,,Utah St.
1976,16,Mike Green,450,K,,0,0,0,,,,,,,,,,,,,,,,Ohio
1976,17,Jeff Grantz,480,QB,,0,0,0,,,,,,,,,,,,,,,,South Carolina
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,1,Darryl Carlton,23,T,1979,0,0,3,15,71,0,0,0,0,0,,,0,,,0,,,Tampa
1975,2,Freddie Solomon,36,WR,1985,0,0,10,58,151,7,15,122,0,1,61,519,4,371,5846,48,,,Tampa
1975,2,Stan Winfrey,49,RB,1977,0,0,0,3,30,0,0,0,0,0,55,215,1,6,55,1,,,Arkansas St.
1975,3,Gerald Hill,75,LB,,0,0,0,,,,,,,,,,,,,,,,Houston
1975,4,Bruce Elia,100,LB,1978,0,0,1,11,55,0,0,0,0,0,1,0,0,,,0,,2.0,Ohio St.
1975,5,Morris Owens,106,WR,1979,0,0,4,16,62,0,0,0,0,0,4,0,0,116,2062,14,,,Arizona St.
1975,5,Barry Hill,127,DB,1976,0,0,1,6,20,0,0,0,0,0,,,0,,,0,,,Iowa St.
1975,6,Steve Towle,143,LB,1980,0,0,4,30,78,0,0,0,0,0,,,0,,,0,3,1.5,Kansas
1975,7,Phillip Kent,179,RB,,0,0,0,,,,,,,,,,,,,,,,Baylor
1975,8,Barney Crawford,205,DT,,0,0,0,,,,,,,,,,,,,,,,Harding
1975,9,James Wilson,231,G,,0,0,0,,,,,,,,,,,,,,,,
1975,10,Clyde Russell,239,RB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1975,10,Joe Jackson,256,TE,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1975,10,Joe Danelo,257,K,1984,0,0,0,21,136,0,0,0,0,0,,,0,1,1,0,,,Washington St.
1975,11,John Dilworth,283,DB,,0,0,0,,,,,,,,,,,,,,,,
1975,12,Joe Yancey,309,T,,0,0,0,,,,,,,,,,,,,,,,Henderson St.
1975,13,Leonard Isabell,334,WR,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1975,14,James Lewis,338,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1975,14,John Graham,361,QB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1975,15,Skip Johns,387,RB,,0,0,0,,,,,,,,,,,,,,,,Carson-Newman
1975,16,Vernon Smith,413,C,,0,0,0,,,,,,,,,,,,,,,,Georgia
1975,17,Dwaine Copeland,439,RB,,0,0,0,,,,,,,,,,,,,,,,Middle Tenn. St.
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,1,Don Reese,26,DT,1981,0,0,3,23,88,0,0,0,0,0,,,0,,,0,,30.5,Jackson St.
1974,2,Andre Tillman,38,TE,1978,0,0,4,11,58,0,0,0,0,0,,,0,66,757,6,,,Texas Tech
1974,2,Benny Malone,47,RB,1979,0,0,3,30,82,0,0,0,0,0,706,2693,19,33,400,1,,,Arizona St.
1974,2,Jeris White,52,DB,1982,0,0,5,48,129,0,0,0,0,0,,,0,,,0,19,1.5,Hawaii
1974,3,Nat Moore,78,WR,1986,1,1,9,79,183,1,2,31,0,0,40,249,1,510,7546,74,,,Florida
1974,4,Bill Stevenson,104,DB,,0,0,0,,,,,,,,,,,,,,,,Drake
1974,5,Cleveland Vann,130,LB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.
1974,6,Randy Crowder,136,DT,1980,0,0,3,25,71,0,0,0,0,0,,,0,,,0,,19.0,Penn St.
1974,6,Bob Wolfe,156,T,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1974,7,Carl Swierc,164,WR,,0,0,0,,,,,,,,,,,,,,,,Rice
1974,7,Joe Sullivan,182,G,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1974,8,Melvin Baker,208,WR,1976,0,0,0,2,21,0,0,0,0,0,2,23,0,9,179,2,,,Texas Southern
1974,9,Tom Wickert,212,T,1977,0,0,1,8,27,0,0,0,0,0,,,0,,,0,,,Washington St.
1974,9,Bob Lally,234,LB,1976,0,0,0,1,2,0,0,0,0,0,,,0,,,0,,,Cornell
1974,10,Gary Valbuena,260,QB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1974,11,Gerry Roberts,286,DE,,0,0,0,,,,,,,,,,,,,,,,UCLA
1974,12,Jim Revels,312,DB,,0,0,0,,,,,,,,,,,,,,,,Florida
1974,13,Clayton Heath,338,RB,1976,0,0,0,0,8,0,0,0,0,0,1,0,0,,,0,,,Wake Forest
1974,14,Sam Johnson,364,LB,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1974,15,Larry Cates,390,DB,,0,0,0,,,,,,,,,,,,,,,,Western Michigan
1974,16,Jessie Wolf,416,DT,,0,0,0,,,,,,,,,,,,,,,,Prairie View A&M
1974,17,Ken Dickerson,442,DB,,0,0,0,,,,,,,,,,,,,,,,Tuskegee
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1973,2,Chuck Bradley,52,TE,1977,0,0,0,0,19,0,0,0,0,0,,,0,2,49,0,,,Oregon
1973,3,Leon Gray,78,T,1983,3,4,8,69,142,0,0,0,0,0,,,0,,,0,,,Jackson St.
1973,4,Bo Rather,104,WR,1978,0,0,3,14,64,0,1,0,0,0,9,46,0,92,1467,7,,,Michigan
1973,5,Don Strock,111,QB,1988,0,0,0,18,167,443,779,5349,45,42,57,18,2,,,0,,,Virginia Tech
1973,5,Dave McCurry,130,DB,1974,0,0,0,1,2,0,0,0,0,0,,,0,,,0,,,Iowa St.
1973,6,Ed Newman,156,G,1984,1,4,6,77,167,0,0,0,0,0,,,0,,,0,,,Duke
1973,7,Kevin Reilly,160,LB,1975,0,0,0,7,25,0,0,0,0,0,,,0,,,0,1,,Villanova
1973,7,Benny Shepherd,163,RB,,0,0,0,,,,,,,,,,,,,,,,Arkansas Tech
1973,7,Willie Hatter,178,WR,,0,0,0,,,,,,,,,,,,,,,,Northern Illinois
1973,7,Thomas Smith,182,RB,1973,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Miami (FL)
1973,8,Archie Pearmon,208,DE,,0,0,0,,,,,,,,,,,,,,,,NE State (OK)
1973,9,Karl Lorch,234,DE,1981,0,0,3,28,90,0,0,0,0,0,,,0,,,0,1,25.5,USC
1973,10,Ron Fernandes,260,DE,1979,0,0,1,12,40,0,0,0,0,0,,,0,,,0,,10.5,Eastern Michigan
1973,11,Chris Kete,286,C,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1973,12,Mike Mullen,312,LB,,0,0,0,,,,,,,,,,,,,,,,Tulane
1973,13,Joe Booker,338,RB,,0,0,0,,,,,,,,,,,,,,,,Miami (OH)
1973,14,Greg Boyd,364,DB,1974,0,0,0,3,6,0,0,0,0,0,,,0,,,0,,,Arizona
1973,15,Bill Palmer,389,TE,,0,0,0,,,,,,,,,,,,,,,,St. Thomas
1973,16,James Jackson,416,DE,,0,0,0,,,,,,,,,,,,,,,,Norfolk St.
1973,17,Charlie Wade,442,WR,1977,0,0,1,6,21,0,0,0,0,0,1,-15,0,39,683,1,,,Tennessee St.
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1972,1,Mike Kadish,25,DT,1981,0,0,6,29,127,0,0,0,0,0,,,0,,,0,,30.5,Notre Dame
1972,3,Gary Kosins,77,RB,1974,0,0,0,1,40,0,0,0,0,0,35,100,1,7,26,1,,,Dayton
1972,4,Larry Ball,91,LB,1978,0,0,0,22,79,0,0,0,0,0,,,0,,,0,2,6.0,Louisville
1972,4,Al Benton,103,T,,0,0,0,,,,,,,,,,,,,,,,Ohio
1972,5,Charlie Babb,129,DB,1979,0,0,2,31,97,0,0,0,0,0,,,0,,,0,12,2.5,Memphis
1972,6,Ray Nettles,155,LB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1972,7,Bill Adams,161,G,1978,0,0,0,14,46,0,0,0,0,0,,,0,,,0,,,Holy Cross
1972,7,Calvin Harrell,180,RB,,0,0,0,,,,,,,,,,,,,,,,Arkansas St.
1972,8,Craig Curry,207,QB,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1972,9,Greg Johnson,233,DB,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1972,11,Ed Jenkins,285,RB,1974,0,0,0,0,15,0,0,0,0,0,,,0,1,12,0,,,Holy Cross
1972,12,Ashley Bell,311,TE,,0,0,0,,,,,,,,,,,,,,,,Purdue
1972,13,Archie Robinson,337,DB,,0,0,0,,,,,,,,,,,,,,,,Hillsdale
1972,14,Willie Jones,362,LB,,0,0,0,,,,,,,,,,,,,,,,Tampa
1972,15,Bill Davis,389,DT,,0,0,0,,,,,,,,,,,,,,,,William & Mary
1972,16,Al Hannah,415,WR,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1972,17,Vern Brown,441,DB,,0,0,0,,,,,,,,,,,,,,,,Western Michigan
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1971,2,Otto Stowe,47,WR,1974,0,0,1,12,36,0,0,0,0,0,4,29,0,43,742,10,,,Iowa St.
1971,3,Dale Farley,74,LB,1973,0,0,0,5,13,0,0,0,0,0,,,0,,,0,1,,West Virginia
1971,4,Joe Theismann,99,QB,1985,1,2,8,89,167,2044,3602,25206,160,138,355,1815,17,,,0,,,Notre Dame
1971,6,Dennis Coleman,151,LB,1971,0,0,0,3,9,0,0,0,0,0,,,0,,,0,,,Mississippi
1971,7,Ron Dickerson,178,DB,,0,0,0,,,,,,,,,,,,,,,,Kansas St.
1971,9,Vern Den Herder,230,DE,1982,0,0,10,68,166,0,0,0,0,0,,,0,1,7,1,1,65.0,Central College (IA)
1971,10,Ron Maree,255,DT,,0,0,0,,,,,,,,,,,,,,,,Purdue
1971,11,Vic Surma,282,T,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1971,12,Leroy Byars,307,RB,,0,0,0,,,,,,,,,,,,,,,,Alcorn St.
1971,13,Lonnie Hepburn,333,DB,1974,0,0,1,9,31,0,0,0,0,0,,,0,,,0,1,,Texas Southern
1971,14,David Vaughn,359,TE,,0,0,0,,,,,,,,,,,,,,,,Memphis
1971,15,Bob Richards,386,G,,0,0,0,,,,,,,,,,,,,,,,California
1971,16,Chris Myers,410,WR,,0,0,0,,,,,,,,,,,,,,,,Kenyon
1971,17,Curt Mark,437,LB,,0,0,0,,,,,,,,,,,,,,,,Mayville St.
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1970,2,Jim Mandich,29,TE,1978,0,0,1,22,119,0,0,0,0,0,,,0,121,1406,23,,,Michigan
1970,3,Tim Foley,55,DB,1980,0,1,8,55,134,0,0,0,0,0,,,0,,,0,22,,Purdue
1970,4,Curtis Johnson,81,DB,1978,0,0,9,52,125,0,0,0,0,0,,,0,,,0,22,1.0,Toledo
1970,6,Dave Campbell,132,DE,,0,0,0,,,,,,,,,,,,,,,,Auburn
1970,7,Jake Scott,159,DB,1978,2,5,9,88,126,0,0,0,0,0,,,0,,,0,49,0.5,Georgia
1970,8,Narvel Chavers,185,RB,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
1970,9,Hubert Ginn,211,RB,1978,0,0,0,6,90,0,0,0,0,0,132,521,3,9,49,0,,,Florida A&M
1970,10,Dick Nittenger,237,G,,0,0,0,,,,,,,,,,,,,,,,Tampa
1970,11,Brownie Wheless,263,T,,0,0,0,,,,,,,,,,,,,,,,Rice
1970,12,Mike Kolen,289,LB,1977,0,0,6,40,84,0,0,0,0,0,,,0,,,0,5,2.0,Auburn
1970,13,Dave Buddington,315,RB,,0,0,0,,,,,,,,,,,,,,,,Springfield
1970,14,Gary Brackett,341,G,,0,0,0,,,,,,,,,,,,,,,,Holy Cross
1970,15,Pat Hauser,367,WR,,0,0,0,,,,,,,,,,,,,,,,East Tennessee St.
1970,16,Charlie Williams,393,G,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1970,17,George Myles,419,DT,,0,0,0,,,,,,,,,,,,,,,,Morris Brown
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1969,1,Bill Stanfill,11,DE,1976,1,5,7,65,109,0,0,0,0,0,,,0,,,0,2,69.5,Georgia
1969,2,Bob Heinz,37,DT,1978,0,0,4,32,111,0,0,0,0,0,,,0,,,0,,9.0,Pacific
1969,3,Mercury Morris,63,RB,1976,0,3,3,50,99,0,0,0,0,0,804,4133,31,54,543,1,,,West Texas A&M
1969,4,Norm McBride,89,DE,1970,0,0,0,2,10,0,0,0,0,0,,,0,,,0,,,Utah
1969,5,Willie Pearson,115,DB,1969,0,0,0,2,5,0,0,0,0,0,,,0,,,0,,,North Carolina A&T
1969,5,Karl Kremser,128,K,1970,0,0,0,3,15,0,0,0,0,0,,,0,,,0,,,Tennessee
1969,6,Ed Tuck,141,G,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1969,7,John Egan,167,C,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1969,7,John Kulka,174,C,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1969,8,Bruce Weinstein,193,TE,,0,0,0,,,,,,,,,,,,,,,,Yale
1969,9,Jesse Powell,219,LB,1973,0,0,0,15,56,0,0,0,0,0,,,0,,,0,,1.0,West Texas A&M
1969,10,Jim Mertens,245,TE,1969,0,0,0,0,14,0,0,0,0,0,,,0,2,26,0,,,Fairmont St.
1969,11,Mike Berdis,271,T,,0,0,0,,,,,,,,,,,,,,,,North Dakota St.
1969,12,Dale McCullers,297,LB,1969,0,0,0,4,14,0,0,0,0,0,,,0,,,0,,1.0,Florida St.
1969,13,Amos Ayres,323,DB,,0,0,0,,,,,,,,,,,,,,,,Ark-Pine Bluff
1969,14,Glenn Thompson,349,T,,0,0,0,,,,,,,,,,,,,,,,Troy
1969,15,Chick McGeehan,375,FL,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1969,16,Lloyd Mumphord,401,DB,1978,0,0,4,36,122,0,0,0,0,0,,,0,,,0,21,2.0,Texas Southern
1969,17,Tom Krallman,427,DE,,0,0,0,,,,,,,,,,,,,,,,
Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1968,1,Larry Csonka HOF,8,RB,1979,2,5,11,75,146,0,0,0,0,0,1891,8081,64,106,820,4,,,Syracuse
1968,1,Doug Crusan,27,T,1974,0,0,5,31,82,0,0,0,0,0,,,0,,,0,,,Indiana
1968,2,Jimmy Keyes,35,LB,1969,0,0,0,5,17,0,0,0,0,0,,,0,,,0,,,Mississippi
1968,2,Jim Cox,54,TE,1968,0,0,0,2,13,0,0,0,0,0,,,0,11,147,0,,,Miami (FL)
